iteration,timestamp,input,bug_type,is_new,exit_code
1,0.000,'25\x002.214.178.203',RELIABILITY,1,-1
2,0.031,'25\x002.214.178.203.extra',RELIABILITY,0,-1
3,0.062,'25\x002.214].178.203',RELIABILITY,0,-1
4,0.078,'25>\x002.214.178.203',RELIABILITY,0,-1
5,0.093,'25\x002.214.178.203.extra',RELIABILITY,0,-1
6,0.093,"""25\x002.21'4.178.203""",RELIABILITY,0,-1
7,0.109,'151.1\x0065.132.40',RELIABILITY,0,-1
8,0.265,'25\x002.214.178.213',RELIABILITY,0,-1
9,0.328,'25\x002.214.178%00.203',RELIABILITY,0,-1
10,0.359,'25\x002.214.178.203',RELIABILITY,0,-1
11,0.390,'25\x002.214.178.2',RELIABILITY,0,-1
12,0.421,'25\x002.214.178.203',RELIABILITY,0,-1
13,0.437,'25\x002.214.1&78.203',RELIABILITY,0,-1
14,0.453,'25\x002.214.178.X203',RELIABILITY,0,-1
15,0.546,'2512.214.\x0078.203',RELIABILITY,0,-1
16,0.609,'25\x002.214.178.203',RELIABILITY,0,-1
17,0.656,'25\x002.214.178.203',RELIABILITY,0,-1
18,0.703,'249.\x00250.251.252',RELIABILITY,0,-1
19,0.718,'25\x002.214.1214.1214.1214.1214.1214.1214.178.203',RELIABILITY,0,-1
20,0.718,'25\x002.',RELIABILITY,0,-1
21,0.734,'25\x002.214.178.203.extra',RELIABILITY,0,-1
22,0.750,'210.64.178.246\x00',RELIABILITY,0,-1
23,0.859,'25\x002.214.178.203',RELIABILITY,0,-1
24,0.890,'25\x002.214.17:.203',RELIABILITY,0,-1
25,0.906,'25\x002.214.178.203',RELIABILITY,0,-1
26,0.953,'25\x002.r14.178.203',RELIABILITY,0,-1
27,0.953,'25\x002.2',RELIABILITY,0,-1
28,1.000,'25\x002.214.178.203',RELIABILITY,0,-1
29,1.062,'25\x002.274.118.203',RELIABILITY,0,-1
30,1.125,'25\x002.214.178.203',RELIABILITY,0,-1
31,1.171,'25\x002.214.1%0078.203',RELIABILITY,0,-1
32,1.234,'09.10.99.100\x00',RELIABILITY,0,-1
33,1.500,'\x000.0.0.0',RELIABILITY,0,-1
34,1.515,'25\x002.\x1214.178.203',RELIABILITY,0,-1
35,1.546,'25\x002.214.178.203333',RELIABILITY,0,-1
36,1.687,'25\x002.214.178.20\x13',RELIABILITY,0,-1
37,1.859,'43.254\x00.144.19',RELIABILITY,0,-1
38,1.890,'249.250.251\x00.252',RELIABILITY,0,-1
39,1.984,'25\x002.214.178.203',RELIABILITY,0,-1
40,2.000,'150.43\x00.167.97',RELIABILITY,0,-1
41,2.203,'\x0000.01.002.000',RELIABILITY,0,-1
42,2.531,'2522.\x0014.178.203',RELIABILITY,0,-1
43,2.625,'151.165.132.\x0040',RELIABILITY,0,-1
44,2.625,'25\x002.214.178.203.extra',RELIABILITY,0,-1
45,2.703,'252.52.107.69\x00',RELIABILITY,0,-1
46,2.765,'81.173.76.1\x002',RELIABILITY,0,-1
47,2.890,'57.11\x008.124.148',RELIABILITY,0,-1
48,2.984,'25\x002.214.178.<203',RELIABILITY,0,-1
49,2.984,'142.176.2\x0054.238',RELIABILITY,0,-1
50,3.156,'73.\x0050.125.249',RELIABILITY,0,-1
51,3.250,'25\x002.214.178.2222222203',RELIABILITY,0,-1
52,3.343,'25\x002.214.178.203',RELIABILITY,0,-1
53,3.406,'170.121.5.250\x00',RELIABILITY,0,-1
54,3.453,'25\x002.214.178.2',RELIABILITY,0,-1
55,3.500,'150.\x0043.167.97',RELIABILITY,0,-1
56,3.718,'2512.214.\x0078.203',RELIABILITY,0,-1
57,3.718,'252.52.10\x007.69',RELIABILITY,0,-1
58,3.828,'25\x002.||214.178.203',RELIABILITY,0,-1
59,4.015,'\x0066.66.54.85',RELIABILITY,0,-1
60,4.093,'151.165.132.40\x00',RELIABILITY,0,-1
61,4.125,'25\x002.214.178',RELIABILITY,0,-1
62,4.234,'24\x002.214.178.203',RELIABILITY,0,-1
63,4.281,'25\x002.214.178n203',RELIABILITY,0,-1
64,4.328,'\n25\x002.214.178.203',RELIABILITY,0,-1
65,4.453,'25\x002.214.078.213',RELIABILITY,0,-1
66,4.515,'88.91.7\x000.102',RELIABILITY,0,-1
67,4.828,'25\x002.214.178.2',RELIABILITY,0,-1
68,4.859,'25\x002.21$.178.203',RELIABILITY,0,-1
69,5.078,'25\x002.214.178.203.extra',RELIABILITY,0,-1
70,5.125,'19\x002.168.001.001',RELIABILITY,0,-1
71,5.187,'25\x002.214.168.203',RELIABILITY,0,-1
72,5.281,'192.168.001.0\x0001',RELIABILITY,0,-1
73,5.515,'25%00\x002.214.178.203',RELIABILITY,0,-1
74,5.625,'25\x002',RELIABILITY,0,-1
75,5.671,'43.254.\x00144.19',RELIABILITY,0,-1
76,5.750,'25\x002.214.1^78.203',RELIABILITY,0,-1
77,5.906,'25\x002.214.17X8.203',RELIABILITY,0,-1
78,5.921,'m25\x002.214.178.203',RELIABILITY,0,-1
79,6.531,'25\x002.214.178.203',RELIABILITY,0,-1
80,6.593,'73.50.\x00125.249',RELIABILITY,0,-1
81,6.640,'25\x002.214.178.203203203203203203203203203',RELIABILITY,0,-1
82,6.734,'\x00105.90.113.62',RELIABILITY,0,-1
83,7.187,'25\x002.214.178.2||03',RELIABILITY,0,-1
84,7.312,'88.91.70.10\x002',RELIABILITY,0,-1
85,7.546,'252.52\x00.107.69',RELIABILITY,0,-1
86,7.562,'142\x00.176.254.238',RELIABILITY,0,-1
87,7.718,'25\x002.214.178.2\n03',RELIABILITY,0,-1
88,7.765,'151.1\x0065.132.40',RELIABILITY,0,-1
89,7.906,'29\x00.110.0.82',RELIABILITY,0,-1
90,8.015,'25\x000.214.178.223',RELIABILITY,0,-1
91,8.156,'(25\x002.214.178.203',RELIABILITY,0,-1
92,8.203,'\x0000.01.002.000',RELIABILITY,0,-1
93,8.250,'2\x0055.255.255.255',RELIABILITY,0,-1
94,8.500,'81.173.76.\x0012',RELIABILITY,0,-1
95,8.765,'57.118.124.\x00148',RELIABILITY,0,-1
96,8.890,'25\x002.214.178.203',RELIABILITY,0,-1
97,9.093,'255.255.255.25\x005',RELIABILITY,0,-1
98,9.281,'170.121.5.2\x0050',RELIABILITY,0,-1
99,9.312,'25\x002.214.178.203.extra',RELIABILITY,0,-1
100,9.359,'25\x002.214.178.203',RELIABILITY,0,-1
101,9.421,'00.01\x00.002.000',RELIABILITY,0,-1
102,9.468,'25\x002.214.178.2030303030303',RELIABILITY,0,-1
103,9.500,'25\x002.214.178.203',RELIABILITY,0,-1
104,9.593,"""25\x002.214.178.203'""",RELIABILITY,0,-1
105,9.640,'25\x002.214.178.2',RELIABILITY,0,-1
106,9.687,'77.102.5\x007.77',RELIABILITY,0,-1
107,9.812,'25\x002.214.178.178.178.178.178.178.203',RELIABILITY,0,-1
108,9.890,'150.43.1\x0067.97',RELIABILITY,0,-1
109,9.953,'25\x002.<214.178.203',RELIABILITY,0,-1
110,9.968,'252.52.107.\x0069',RELIABILITY,0,-1
111,10.312,'25\x002.214.178.203.extra',RELIABILITY,0,-1
112,10.328,'25\x002.214.178.22.214.178.22.214.178.22.214.178.203',RELIABILITY,0,-1
113,10.375,'0.0.\x000.0',RELIABILITY,0,-1
114,10.468,'192.168.\x00001.001',RELIABILITY,0,-1
115,10.546,'25\x002.214.178.203.extra',RELIABILITY,0,-1
116,10.562,'25\x002.214.178.2.214.178.2.214.178.2.214.178.2.214.178.2.214.178.2.214.178.203',RELIABILITY,0,-1
117,10.671,'105.90.11\x003.62',RELIABILITY,0,-1
118,10.703,'25\x002.2140178.2.3',RELIABILITY,0,-1
119,10.781,'170.121.\x005.250',RELIABILITY,0,-1
120,10.859,'25\x002.214.178',RELIABILITY,0,-1
121,10.906,'192.168.001\x00.001',RELIABILITY,0,-1
122,11.031,'151.165\x00.132.40',RELIABILITY,0,-1
123,11.250,'142\x00.176.254.238',RELIABILITY,0,-1
124,12.203,'192.168.001.0\x0001',RELIABILITY,0,-1
125,12.234,'7\x003.50.125.249',RELIABILITY,0,-1
126,12.250,'25\x002.214.178.20.214.178.20.214.178.20.214.178.20.214.178.20.214.178.20.214.178.20.214.178.20.214.178.203',RELIABILITY,0,-1
127,12.593,'/../25\x002.214.178.203',RELIABILITY,0,-1
128,13.187,'25\x002.214.178..203',RELIABILITY,0,-1
129,13.250,'105.90\x00.113.62',RELIABILITY,0,-1
130,13.281,'15.83.113.9\x005',RELIABILITY,0,-1
131,13.578,'25\x002.214.178.203',RELIABILITY,0,-1
132,13.718,'25\x002.214.178.203',RELIABILITY,0,-1
133,13.750,'88.91.70\x00.102',RELIABILITY,0,-1
134,14.000,'25\x002.214.178.203.extra',RELIABILITY,0,-1
135,14.515,'73.50.12\x005.249',RELIABILITY,0,-1
136,14.687,'250.34.167.14\x000',RELIABILITY,0,-1
137,14.843,'249.250.251.2\x0052',RELIABILITY,0,-1
138,14.921,'170.\x00121.5.250',RELIABILITY,0,-1
139,15.078,'00.01.00\x002.000',RELIABILITY,0,-1
140,15.218,'1\x005.83.113.95',RELIABILITY,0,-1
141,15.250,'88.91.7\x000.102',RELIABILITY,0,-1
142,15.828,'255.255.255.2\x0055',RELIABILITY,0,-1
143,15.890,'252.52.1\x0007.69',RELIABILITY,0,-1
144,15.953,'105.90.113.62\x00',RELIABILITY,0,-1
145,16.109,'73.\x0050.125.249',RELIABILITY,0,-1
146,16.109,'195.87\x00.96.185',RELIABILITY,0,-1
147,16.125,'154.\x00236.42.121',RELIABILITY,0,-1
148,16.140,'21\x000.64.178.246',RELIABILITY,0,-1
149,16.312,'252.214.178.203\x00',RELIABILITY,0,-1
150,16.328,'252.\x00214.178.203',RELIABILITY,0,-1
151,16.468,'252.52.107.6\x009',RELIABILITY,0,-1
152,16.812,'66.66\x00.54.85',RELIABILITY,0,-1
153,16.906,'73.50.125\x00.249',RELIABILITY,0,-1
154,17.031,'127.\x000.0.1',RELIABILITY,0,-1
155,17.187,'88.91.70.\x00102',RELIABILITY,0,-1
156,17.218,'252.214.17\x008.203',RELIABILITY,0,-1
157,17.312,'210.64.\x00178.246',RELIABILITY,0,-1
158,17.328,'25\x002.214.178.203',RELIABILITY,0,-1
159,17.734,'15.21.187.16\x001',RELIABILITY,0,-1
160,18.046,'15.83.113.95\x00',RELIABILITY,0,-1
161,18.375,'1\x0027.0.0.1',RELIABILITY,0,-1
162,18.375,"'2""5\x002.214.178.203'",RELIABILITY,0,-1
163,18.437,'09.10.99.1\x0000',RELIABILITY,0,-1
164,18.515,'25\x002.214.17<.203',RELIABILITY,0,-1
165,18.531,'15.83.113\x00.95',RELIABILITY,0,-1
166,18.640,'5\x007.118.124.148',RELIABILITY,0,-1
167,18.687,'127.0.0\x00.1',RELIABILITY,0,-1
168,18.734,'00.01.002.00\x000',RELIABILITY,0,-1
169,18.812,'25\x002.214.178.2032',RELIABILITY,0,-1
170,18.843,'1\x0095.87.96.185',RELIABILITY,0,-1
171,18.875,'1.2.3\x00.4',RELIABILITY,0,-1
172,19.125,'142.176.254.2\x0038',RELIABILITY,0,-1
173,19.171,'81.173.76.1\x002',RELIABILITY,0,-1
174,19.312,'81.173\x00.76.12',RELIABILITY,0,-1
175,19.437,'21\x000.64.178.246',RELIABILITY,0,-1
176,19.671,'252.\x0052.107.69',RELIABILITY,0,-1
177,19.750,'\x00150.43.167.97',RELIABILITY,0,-1
178,19.765,'\x001.2.3.4',RELIABILITY,0,-1
179,19.875,'25\x00',RELIABILITY,0,-1
180,19.906,'25\x002l.214.178.203',RELIABILITY,0,-1
181,19.984,'4\x003.254.144.19',RELIABILITY,0,-1
182,19.984,'25\x002.214.17&&8.203',RELIABILITY,0,-1
183,20.078,'25\x002.214.1ÿ78.203',RELIABILITY,0,-1
184,20.218,'15\x004.236.42.121',RELIABILITY,0,-1
185,20.250,'17.\x00226.33.10',RELIABILITY,0,-1
186,20.328,'142.176.254.2\x0038',RELIABILITY,0,-1
187,20.421,'192.168.001.00\x001',RELIABILITY,0,-1
188,20.468,'25\x002.214.178.203',RELIABILITY,0,-1
189,20.593,'77\x00.102.57.77',RELIABILITY,0,-1
190,20.812,'1.2.3.\x004',RELIABILITY,0,-1
191,20.843,'25\x002',RELIABILITY,0,-1
192,20.906,'25\x002.214.17G8.203',RELIABILITY,0,-1
193,20.937,'1\x0070.121.5.250',RELIABILITY,0,-1
194,21.046,'25\x002.214.138.207',RELIABILITY,0,-1
195,21.093,'25\x002.214.178.',RELIABILITY,0,-1
196,21.109,'25\x002.214.178.203',RELIABILITY,0,-1
197,21.343,'25\x002.214.178',RELIABILITY,0,-1
198,21.468,'0.0.0.0\x00',RELIABILITY,0,-1
199,21.500,'105.90.113.62\x00',RELIABILITY,0,-1
200,21.625,'25\x002.214.',RELIABILITY,0,-1
201,21.671,'25\x002.214.178.203',RELIABILITY,0,-1
202,21.718,'195.8\x007.96.185',RELIABILITY,0,-1
203,21.984,'25\x002.21ÿ4.178.203',RELIABILITY,0,-1
204,22.015,'\x0017.226.33.10',RELIABILITY,0,-1
205,22.328,'249.250.\x00251.252',RELIABILITY,0,-1
206,22.375,'25\x002.210.178.203',RELIABILITY,0,-1
207,22.421,'105.90.113\x00.62',RELIABILITY,0,-1
208,22.500,'15.21.187\x00.161',RELIABILITY,0,-1
209,23.203,'00.\x0001.002.000',RELIABILITY,0,-1
210,23.593,'25\x002.214.178.203',RELIABILITY,0,-1
211,23.859,'252.52.107\x00.69',RELIABILITY,0,-1
212,24.093,'250.3\x004.167.140',RELIABILITY,0,-1
213,24.171,'192.168.001\x00.001',RELIABILITY,0,-1
214,24.218,'25\x002.214.178.203.extra',RELIABILITY,0,-1
215,24.375,'250.34\x00.167.140',RELIABILITY,0,-1
216,24.437,'25\x002.218.174.203',RELIABILITY,0,-1
217,24.437,'29.\x00110.0.82',RELIABILITY,0,-1
218,24.468,'25\x002.214.178.203',RELIABILITY,0,-1
219,24.515,'252.21\x004.178.203',RELIABILITY,0,-1
220,24.515,'25\x002.214.178.203.extra',RELIABILITY,0,-1
221,24.640,'1.2.3.\x004',RELIABILITY,0,-1
222,24.718,'09.10.\x0099.100',RELIABILITY,0,-1
223,24.765,'255.255.255.25\x005',RELIABILITY,0,-1
224,24.781,'170.121.5.25\x000',RELIABILITY,0,-1
225,24.890,'249.25\x000.251.252',RELIABILITY,0,-1
226,24.984,'25\x002.214.170.203',RELIABILITY,0,-1
227,25.062,'151.1\x0065.132.40',RELIABILITY,0,-1
228,25.187,'25\x002.214.178.20}3',RELIABILITY,0,-1
229,25.296,'25\x002.214.',RELIABILITY,0,-1
230,25.375,'252.214.178.20\x003',RELIABILITY,0,-1
231,25.390,'192.168\x00.001.001',RELIABILITY,0,-1
232,25.484,'\x00250.34.167.140',RELIABILITY,0,-1
233,26.203,'0\x00.0.0.0',RELIABILITY,0,-1
234,26.468,'\x0081.173.76.12',RELIABILITY,0,-1
235,26.484,'150.43.167.97\x00',RELIABILITY,0,-1
236,26.640,'25\x002.214.177777778.203',RELIABILITY,0,-1
237,26.687,'25\x002.214\x002.214\x002.214\x002.214.178.203',RELIABILITY,0,-1
238,26.687,'25\x002.214.178.203',RELIABILITY,0,-1
239,26.781,'25\x002.214||.178.203',RELIABILITY,0,-1
240,26.906,'15.83.1\x0013.95',RELIABILITY,0,-1
241,27.234,'25\x002.214.178.203',RELIABILITY,0,-1
242,27.500,'210.64.178.2\x0046',RELIABILITY,0,-1
243,27.828,'81.173.76.1\x002',RELIABILITY,0,-1
244,28.437,'127.0\x00.0.1',RELIABILITY,0,-1
245,28.531,'127.0.0.1\x00',RELIABILITY,0,-1
246,28.562,'19\x002.168.001.001',RELIABILITY,0,-1
247,28.937,'57.118.124.148\x00',RELIABILITY,0,-1
248,29.078,'25\x002.214.178.203',RELIABILITY,0,-1
249,29.203,'25\x002.l214.178.203',RELIABILITY,0,-1
250,29.234,'25\x002.214.178.203',RELIABILITY,0,-1
251,29.265,'25\x002.214[.178.203',RELIABILITY,0,-1
252,29.343,'\x000.0.0.0',RELIABILITY,0,-1
253,29.546,'\x125\x002.214.178.203',RELIABILITY,0,-1
254,29.593,'25\x002.214.\x1178.203',RELIABILITY,0,-1
