iteration,timestamp,input,bug_type,is_new,exit_code
1,0.000,'9b09.354.48.973',INVALIDITY,1,0
2,11.404,'15.44.755.25.25.25.25.25.25.25.25.25.24]4',INVALIDITY,1,0
3,23.908,'4.243.V231.161',INVALIDITY,1,0
4,51.844,'19.826.506.93',INVALIDITY,1,0
5,64.007,"'127.25""5.25.25.25.25.25.25.25.255.255'",RELIABILITY,1,0
6,75.414,'9b9b9b9b9b9b9b9b9b/../09.354.48.973',INVALIDITY,1,0
7,86.825,'999999999999999999999999127.0.27.0.27.0.0.1',INVALIDITY,1,0
8,98.250,'00.01.002.000',INVALIDITY,1,0
9,109.665,'4.24||3.V231.1616161616161',INVALIDITY,1,0
10,121.113,'924.1\n92.7777754.871',INVALIDITY,1,0
11,132.495,'174174174174174174174174174.121\r.821.97',INVALIDITY,1,0
12,143.907,"'""10.0.0.0.1'",INVALIDITY,0,0
13,155.358,'117.124.224.74.74.74.74.74.74.74.75',INVALIDITY,1,0
14,166.754,'239.255.255.2239.255.255.2239.255.25[5.2239.255.255.2239.255.255.2239.255.255.2239.255.255.255',RELIABILITY,1,0
15,178.148,'700.452.778.2',INVALIDITY,1,0
16,178.148,'842.44\x002.785.6662.785.6662.785.6662.785.6662.785.666',RELIABILITY,1,-1
17,189.596,'843.25.855ÿ55555553.308',INVALIDITY,1,0
18,201.030,'09',INVALIDITY,1,0
19,213.112,'19.{826.506...938',INVALIDITY,0,0
20,224.461,'4.243.V231[.16111',INVALIDITY,0,0
21,236.392,'909.354.4.354.4.354.4.354.4.354.4.]354.4.354.4.354.4.354.48.973',INVALIDITY,1,0
22,247.862,'364.926{.987.757575757575',INVALIDITY,0,0
23,259.290,'174.121\t.821.97',INVALIDITY,1,0
24,270.695,'15.44.755.25.25.25.25.2525.25.2525.25.2525.2/../5.2525.25.2525.25.2525.25.2525.25.2525.25.2525.25.25.25.25.25.25.24]4',INVALIDITY,0,0
25,282.117,"'127.25""5.25.25.25.25.25.25.25.25.25.2||5.255.255'",RELIABILITY,0,0
26,293.524,"'130.5250.5250.5250.5250.5250.5250.""525.214.505'",INVALIDITY,1,0
27,304.976,'70000000000.452.{778.2',INVALIDITY,1,0
28,316.348,'19.826.5066.50\r66.5066.5066.5066.5066.5066.5066.506.93',INVALIDITY,0,0
29,328.667,'924.1.1.1.1.1.1.1.1\n92.7777754.871999999999999999999999999',INVALIDITY,0,0
30,357.701,'70000000000.452.{72.{72.{72./../{72.{72.{778.2',INVALIDITY,0,0
31,369.117,'706.403.767.13.767.13.767.13.767.13.7[67.13.767.13.767.140',INVALIDITY,1,0
32,381.203,'842.44444442[.785.666',INVALIDITY,1,0
33,392.624,'28.585.69[6.93333333333',INVALIDITY,1,0
34,404.087,'22.177.90.2122.]177.90.2122.177.90.2122.177.90.21',INVALIDITY,1,0
35,415.510,'174.]121\t.821.99997',INVALIDITY,0,0
36,415.510,'364.926.9.926\x00.987.75',RELIABILITY,0,-1
37,426.950,'99999999999999999999999999999999999999999||9999999999999999999999999999999127.0.27.0.27.0.0.1',INVALIDITY,0,0
38,438.370,'4.24||3.V231.131.131.131.131.131.161616161{6161',INVALIDITY,0,0
39,449.772,'4.24||3.V231.1V231.1V231.1V231.16161616&&16161',INVALIDITY,0,0
40,461.211,'792.994.177.192.994.177.192.994.177.192.994.177.192.994.177.192.994.177.192.994.177.192.994.||177.192.994.177.192.994.1,INVALIDITY,0,0
41,472.626,'09.10.99.10[.99.100',INVALIDITY,1,0
42,484.057,'999999999999999999999999127.0.27.0.0.27.0.0.27.0.0.27.0.0.27.0.0.27.0.0.27.0.0.27\\.0.0.27.0.0.27.0.27.0.0.1',INVALIDITY,0,0
43,484.057,'909.354.4.354.4.354.4.354.4.354.454.4.354.4.354.4.354.454.4.354.4.354.4\x00.354.4.]354.4.354.4.354.4.354.48.973',RELIABILITY,0,-1
44,495.476,'117.124.224.74.74.74.74.74.74.74.74.74.74.74.74\\.74.74.74.75',INVALIDITY,0,0
45,506.889,'22.177.90.77.90.77.90.77.90.77.90.77.90.77.90.77.90.77.90.77.90.21{',INVALIDITY,1,0
46,518.385,"'255.255.25255.255.25255.255.25255.255.25255.255.25255.255.25255.25""5.255.255'",RELIABILITY,1,0
47,529.816,"'09.10.99.10[.99.1000[.99.1000[.99.1000[.99.1""000[.99.100'",INVALIDITY,0,0
48,541.775,'19.826.506[.933333333',INVALIDITY,0,0
49,553.197,'1.2.3.43.4<3.4',INVALIDITY,1,0
50,564.616,'909.354.4.354.4.354.4.354.4.354.4.]354.4.354.4.354354.4.354.4.354.4.]354.4.354.4.354354.4.354.4.354.4.]354.4.354.4.3543,INVALIDITY,0,0
51,576.057,'174.12>1\t.8\t.8\t.8\t.8\t.8\t.8\t.821.97',INVALIDITY,1,0
52,587.530,'19.82]6.506.93826.506.93826.506.93826.506.93826.506.93826.506.93826.506.93826.506.938',INVALIDITY,1,0
53,598.968,'00.01.0000000002.00]0',INVALIDITY,1,0
54,610.385,'255.255.255.22>22255',RELIABILITY,0,0
55,610.385,"'842.44\x002.785.6662.785.6662.785..6662.785..6662.785..6662.785..6662.785..6662.785.6662.78""5.6662.785.666'",RELIABILITY,0,-1
56,621.829,'743.\\707707707707707707.94.643',INVALIDITY,0,0
57,634.214,'357.238.93.910.910.9}10.910',INVALIDITY,1,0
58,662.661,'706.403.767.13.767.13.767.13.767.13.7[67.1\\3.767.13.767.13.767.13.767.140',INVALIDITY,0,0
59,674.084,'70000000000]0000000.452.{778.2',INVALIDITY,0,0
60,674.085,'09.10.99.1.1.1.1.1.1.1.1.1.10[.99\x00.100',RELIABILITY,0,-1
61,674.085,'73.477.10\x000.212121212121212',RELIABILITY,0,-1
62,685.513,"'70000000000.45000.45000.45000.45000.45000.45000.45000.45000.45000.452.{77""8.2'",INVALIDITY,0,0
63,697.091,'70000000000.452.{77.{77.}{778.2',INVALIDITY,0,0
64,708.514,'19.826.6.6\r.6.6.6.6.6.6.506.93',INVALIDITY,0,0
65,719.946,"""10.10.10.10.10.10.10.10.10.0'.0.1""",INVALIDITY,1,0
66,731.352,'474.218.477999999999999999999999999.10474.218.477.104',INVALIDITY,0,0
67,742.733,'484.209.399999999[96.822',INVALIDITY,0,0
68,754.134,'22.177.907.907.907.907.907.907.907.907.9>07.90.21',INVALIDITY,1,0
69,754.134,"""10.10.10.10.10.10.10.10.10.0.10.10.10.10.10.0.10.10.10.10.10.0.10.10.10.10.10.0.10.10.10.10.10.0.10.10.10.10.10.0.10.10",RELIABILITY,0,-1
70,765.511,'31.933.141.8393939393>939',INVALIDITY,1,0
71,776.914,"""10.20.2'0.20.20.255.255.25""",RELIABILITY,1,0
72,788.312,'700.452.778.2.2.2.2.2.2.2.2.&&2.249',INVALIDITY,0,0
73,799.704,"'474.218.4778.4778.4778.4778.4778.""4778.4778.477.104'",INVALIDITY,0,0
74,811.094,'130.525.214.&&505214.505214.505214.505214.505',INVALIDITY,1,0
75,822.470,'909.354.48.973}48.973',INVALIDITY,0,0
76,833.846,'19.826.56.56.>56.56.56.56.56.56.506.93',INVALIDITY,0,0
77,845.291,'751.226.\r310.9.9.9.9.9.9.9.914',INVALIDITY,1,0
78,856.695,'530.92||5.468.1608.1608.160',INVALIDITY,0,0
79,868.138,'530.925.46888.1[60',INVALIDITY,0,0
80,879.573,'130.525.214.&&505214.505214.505230.525.214.>&&505214.505214.505230.525.214.&&505214.505214.505214.505214.505',INVALIDITY,0,0
81,891.010,"'130.525/../0.5250.5250.5250.5250.5250.""525.214.500000000005'",INVALIDITY,0,0
82,902.616,'842.44444442[.785.>6666',INVALIDITY,0,0
83,914.047,'958.525252525252{525252521.842.762',INVALIDITY,1,0
84,925.470,'19.82{6.........506.93',INVALIDITY,1,0
85,937.947,"'127.25""5.25.25.25""5.25.25.25""5.25.25.25""5.25.25.25""5.25.25||.25""5.25.25.25""5.25.25.25""5.25.25.25.25.25.25.25.255.255'",RELIABILITY,0,0
86,970.778,'408.}25252.191.223',INVALIDITY,0,0
87,985.185,'22.177.90.2122.]177.90.2122.177.90.2122.177.122.177.90.2122.177.122.177.90.2122.177.122.177.90.2122.177.122.177.90.2122,INVALIDITY,0,0
88,996.550,'779[.234.92.2234.92.2234.92.2234.92.2234.92.2234.92.2234.92.2234.92.2234.92.2234.92.228',INVALIDITY,0,0
89,1008.290,'31.%00933.141.839839839',INVALIDITY,0,0
90,1022.654,"'127.25""5.25.25.25.25.25.25\r.25.255..25.255..25.255..25.255..25.255..25.255..25.255..25.255..25.255.255'",RELIABILITY,0,0
91,1037.960,'199999.82{6...{......506.93',INVALIDITY,1,0
92,1049.282,'10.25510.25510{.25510.25510.25510.25510.25510.25510.255.255.25',RELIABILITY,1,0
93,1060.663,'199999.82{6...]{......506.506.93',INVALIDITY,0,0
94,1072.070,'10.0.0.....1]',INVALIDITY,0,0
95,1083.447,'174.12>1\n\t.8\t.8\t.8\t.8\t.8\t.8\t.8\t.8\t.8\t.8\t.821.97',INVALIDITY,0,0
96,1083.447,'842.44\x002.785.6662.785.666&&2.785.6662.785.6662.78662.785.6662.78662.785.6662.78662.785.6662.78662.785.6662.78662.785,RELIABILITY,0,-1
97,1094.828,'192.168.1.1.9999999999999999999999991.1',INVALIDITY,0,0
98,1106.228,'192.168.1.8.1.8.1.8.1.8.1.8.1.8.1.8\r.1.8.1.8.1.1',INVALIDITY,0,0
99,1117.658,'842.4444]444444444442[.785.666',INVALIDITY,0,0
100,1129.067,'22.1717171||7177.90.21',INVALIDITY,1,0
